id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1147101825218321586,Zimmer in Schwabing-Freimann,575222420,Ian,,Schwabing-Freimann,48.165475835631796,11.590852800000006,Entire home/apt,80,2,15,2024-09-01,1.96,1,96,15,
1147126064381147689,"Cómodas Habitaciones con estilo, cerca de Messe",36977091,Laura,,Tudering-Riem,48.11552,11.69494,Private room,105,2,22,2024-12-05,2.92,2,264,22,
1147526940089652891,Cozy appartment with balcony,62837332,Julia,,Neuhausen-Nymphenburg,48.148836082627035,11.532838033644287,Entire home/apt,150,1,2,2024-08-18,0.43,1,179,2,
1148332399401702319,Munich City Apartment,36961180,Julia,,Altstadt-Lehel,48.13404077336182,11.5815090770251,Entire home/apt,140,7,1,2024-05-28,0.14,1,132,1,
1148382367414019161,Soul Apart Suite,512314529,Hamadi,,Maxvorstadt,48.143251385936104,11.559054180979729,Entire home/apt,600,2,0,,,2,73,0,
1148589254253891091,Munich/Nymphenburg/your own room+bath+terrace,3281514,André,,Neuhausen-Nymphenburg,48.15063103855453,11.531247949106099,Private room,170,1,1,2024-06-21,0.16,1,365,1,
1148700796347741746,Cozy Studio Apartment,16233038,Sohaib,,Schwabing-West,48.17713,11.57568,Entire home/apt,88,2,6,2024-10-26,0.80,1,2,6,
1149026584849462153,"Chambre pour 2, Munich centre",474358469,Audrey,,Ludwigsvorstadt-Isarvorstadt,48.129197068371596,11.57611542617722,Private room,130,1,7,2024-12-04,0.98,1,258,7,
1149128127968216190,Spacious Apartment,447844894,Alexander Morten,,Bogenhausen,48.15135529397007,11.620879922708884,Entire home/apt,207,1,0,,,1,84,0,
1149129530567993035,Lichtdurchflutetes WG-Zimmer,575721730,Benjamin,,Berg am Laim,48.13003,11.61778,Private room,60,2,1,2024-06-06,0.15,1,90,1,
1149131324514842753,Apartment Munich Viktualienmarkt,342828570,Cecilia,,Altstadt-Lehel,48.13534,11.57753,Entire home/apt,170,2,4,2024-11-10,0.59,1,100,4,
1149206318977107506,Exquisite Fully-Furnished Short-Term Apartment,211165151,Ayodele,,Ramersdorf-Perlach,48.089381645661554,11.645912733554136,Entire home/apt,,3,4,2024-09-29,0.63,1,48,4,
1149235392166516860,MyRoom-Munich Fair Apartments,575749899,Ingeborg,,Tudering-Riem,48.13269088931557,11.697289900000015,Private room,79,1,10,2024-10-21,1.68,1,66,10,
1149703277396486210,2 Gästezimmer mit eigenem Bad,96012049,Tanja,,Sendling-Westpark,48.10865,11.53594,Private room,62,2,0,,,2,53,0,
1149900893770495877,Appartment in Solln,574465296,Nicole,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07915,11.5052,Entire home/apt,110,4,2,2024-09-30,0.63,1,120,2,
1150018667840735321,Wohnung in München Rotkreuzplatz,575934159,Christian Harald,,Neuhausen-Nymphenburg,48.15268,11.5391,Entire home/apt,,2,6,2024-12-07,1.89,1,0,6,
1150066828075948751,46 qm² zentral Dachgeschoss,568929415,Volker,,Neuhausen-Nymphenburg,48.1567524,11.5377655,Entire home/apt,170,3,9,2024-12-18,1.38,1,258,9,
1150127999828725957,Traum Wohnung im Herzen Münchens,18647206,Adrian,,Sendling-Westpark,48.12683988274746,11.532661675041073,Entire home/apt,260,1,5,2024-09-28,0.80,1,107,5,
1150588263397770681,Furnished Studio Apt. Schwabing,576065141,Huseyin,,Schwabing-Freimann,48.174767426573624,11.58522210735019,Entire home/apt,110,1,4,2024-12-04,0.87,1,260,4,
1150766751506336695,cute flat next 2 English garden,20159879,Desiree,,Schwabing-Freimann,48.16356,11.5875,Entire home/apt,149,1,41,2024-12-17,5.44,1,50,41,
1150814692338675031,Quiet Apartment in the Heart of Haidhausen,12199020,Gero,,Au-Haidhausen,48.1256,11.59542,Entire home/apt,,6,2,2024-11-30,0.51,1,3,2,
1151392186147764702,Ruhiges Apartment in Schwabing,358620733,Guido,,Schwabing-West,48.164626701146396,11.56726886698835,Entire home/apt,113,1,20,2024-10-07,2.59,1,46,20,
1151458020812819723,Cozy Urban Jungle Apartment Olympiapark,446774535,Axel,,Neuhausen-Nymphenburg,48.16279003567936,11.538213942327902,Entire home/apt,,2,8,2024-07-30,1.18,3,0,8,
1151504257590243205,two room flat near center,576337635,Maximilian,,Sendling,48.120623998736114,11.55098671524297,Entire home/apt,150,3,9,2024-12-22,1.19,1,252,9,
1151566334432236517,1st-class 2-Etagen nähe Wiesn,576358844,Michael,,Ludwigsvorstadt-Isarvorstadt,48.1271256,11.5521005,Entire home/apt,400,3,4,2024-10-06,1.28,2,259,4,
1151622492450721908,Maison à Munich centre,260016821,Kelliane,,Ramersdorf-Perlach,48.114522918939784,11.604397338733946,Entire home/apt,137,2,3,2024-09-22,0.59,2,24,3,
1151929158135312804,2-Zi-Luxuswohn. an der Wies'n,576358844,Michael,,Ludwigsvorstadt-Isarvorstadt,48.12629930368018,11.551372183902886,Entire home/apt,,1,0,,,2,0,0,
1152165543045085487,Appartamento carino.,567225383,Mauro,,Untergiesing-Harlaching,48.10854072582474,11.570760693041215,Entire home/apt,132,2,7,2024-11-24,1.11,1,265,7,
1152587187833409565,Sweet home,396435704,Kaibinuer,,Aubing-Lochhausen-Langwied,48.13923432813087,11.420797370374203,Private room,84,1,5,2024-07-03,0.71,2,85,5,
1152627462260387834,Deluxe Apartment - Servus Apartments,512924239,Homaris,,Obergiesing,48.1171187,11.590608,Entire home/apt,175,1,35,2024-10-13,4.71,16,328,35,
1152878420713119611,Cozy central apartment close to the Olympiapark,576671376,Laura,,Neuhausen-Nymphenburg,48.155988793637036,11.541990372565655,Entire home/apt,,2,1,2024-06-23,0.16,1,0,1,
1152888706439249691,2 Zimmer Traumwohnung Nähe Zentrum-Isar,190084987,Sabrina,,Untergiesing-Harlaching,48.1133562,11.5703154,Entire home/apt,146,1,23,2024-11-13,3.05,2,35,23,
1153455796091872774,Gemütliches Zimmer mit eig. Bad,424500200,Ilaria,,Bogenhausen,48.149141963064636,11.658021139014606,Private room,200,1,5,2024-11-16,0.79,1,269,5,
1153593198322171277,Bright & Spacious Apartment,569526515,Maroua,,Moosach,48.18126737360921,11.513685132020965,Entire home/apt,186,1,1,2024-05-15,0.13,1,179,1,
1153720962735010730,"Elegant apartment, Munich.",255522991,Sara,,Bogenhausen,48.1479249,11.6054386,Entire home/apt,529,5,2,2024-08-21,0.41,1,186,2,
1154106243356460072,5 Schlafzimmer | 10 Betten,574198018,Tizian,,Maxvorstadt,48.15011797832482,11.565891352331551,Entire home/apt,356,2,4,2024-12-08,1.94,1,100,4,
1154225074165277370,"Helles, ruhiges 2-Zimmer Apartment Nähe Ostbahnhof",4186162,Daniel,,Ramersdorf-Perlach,48.12190409999999,11.6024852,Entire home/apt,,2,3,2024-09-01,0.46,1,0,3,
1154326796108389181,zentrale 1–Zimmer-Whg mit Balkon,124119528,Kevin,,Maxvorstadt,48.152797487027904,11.573214134071257,Entire home/apt,400,1,0,,,1,179,0,
1155766315546707359,Sehr gemütliche Wohnung am Glockenbachviertel,158188403,Pantelis,,Ludwigsvorstadt-Isarvorstadt,48.12800078041808,11.571272228843,Entire home/apt,140,1,3,2024-12-05,0.50,1,353,3,
1156243916275172072,Charming flat near M Trade Fair,4527492,Margit,,Tudering-Riem,48.1285498,11.6757343,Entire home/apt,330,2,14,2024-12-09,2.71,1,258,14,
1156358661909194458,DD Suites Basic Apartment,577487667,Marianne,,Sendling,48.1058513,11.5379585,Private room,109,1,0,,,1,338,0,
1156555292111096179,Gemütliches Studio in DHH,565832310,Ursula,,Schwabing-Freimann,48.20480611712951,11.608743075426178,Entire home/apt,89,1,0,,,2,22,0,
1156646452397886684,Cozy 3 room flat in Munich,16693311,Cornelia,,Ramersdorf-Perlach,48.11084,11.59828,Entire home/apt,85,8,1,2024-06-28,0.16,1,84,1,
1157232594818878396,Central in Maxvorstadt,415695149,Henning,,Maxvorstadt,48.15244506034,11.574257229047742,Private room,136,1,6,2024-08-15,0.84,1,5,6,
1157356972318970189,Nice flat w/ terrace by the Isar,35622223,Marius,,Untergiesing-Harlaching,48.089310805970335,11.558219463727141,Entire home/apt,,3,0,,,1,0,0,
1157749542249090589,Cozy apartment in city center with balcony,61254432,Daniel,,Maxvorstadt,48.14323,11.5591,Entire home/apt,137,3,9,2024-12-12,2.93,8,97,9,
1157848599344123545,Hübsche  4 zimmer wohnung,332487055,Daniel,,Ramersdorf-Perlach,48.11643,11.59988,Entire home/apt,160,30,1,2024-07-21,0.19,5,269,1,
1158065008114712945,Cool Flat With Garden 10’ to CC!,525407974,Mumin,,Schwabing-Freimann,48.18254938753844,11.612141252730586,Entire home/apt,200,1,2,2024-09-23,0.32,9,269,2,
1158137187959684181,Cozy room in Schwabing West,54915351,Marcos,,Schwabing-West,48.16207752932071,11.573342308402061,Private room,70,3,10,2024-11-18,1.53,1,263,10,
1158449453116001694,5 min walk to convention center,15167912,Seval,,Tudering-Riem,48.12906,11.68866,Entire home/apt,297,1,5,2024-12-07,0.79,1,256,5,
1158554330783855566,3-Raum Apartment im Zentrum,577297211,Sanam,,Maxvorstadt,48.15474,11.56585,Entire home/apt,,2,13,2024-08-14,2.05,2,0,13,
1158564233146408714,City apt. with sunny balcony,30531958,Barbara,,Neuhausen-Nymphenburg,48.146219154024436,11.531761769311512,Entire home/apt,159,1,4,2024-08-31,0.61,2,54,4,
1158628751354356477,Ground Loft - City,9363429,Cem,,Schwanthalerhöhe,48.13663934027037,11.535299226983659,Entire home/apt,223,3,0,,,1,362,0,
1158833301644831268,Charming room in the heart of Munich,88303939,Max,,Ludwigsvorstadt-Isarvorstadt,48.13606185957823,11.560928374528885,Private room,110,1,29,2024-12-05,4.03,2,177,29,
1159285902344384148,Einzimmerappartement,578224744,Christoph,,Ludwigsvorstadt-Isarvorstadt,48.13052889999999,11.5781191,Entire home/apt,146,2,12,2024-09-24,1.65,1,87,12,
1159366867634019224,München Oase: Stilvolle Wohnung,210642012,Zdislava,,Milbertshofen-Am Hart,48.181043464309305,11.571768161444185,Entire home/apt,800,2,6,2024-10-03,1.19,1,37,6,
1159448457052250358,Sonnige Wohnung nahe Zentrum,30531958,Barbara,,Neuhausen-Nymphenburg,48.146021745528095,11.531847599999988,Private room,75,1,6,2024-10-19,0.95,2,52,6,
1159922861623637960,Schlafmöglichkeit in Laim,568349615,Michael,,Laim,48.13156,11.51062,Private room,71,1,46,2024-12-06,6.42,1,21,46,
1160023279846309329,Studio. 1 double bed+ sofa bed.,465519806,Elaheh,,Sendling,48.10752584715229,11.544991454057339,Entire home/apt,150,1,11,2024-10-04,1.94,1,5,11,
1160054034811554110,Gemütliches Zimmer im Herzen München,48614002,Rémi,,Ludwigsvorstadt-Isarvorstadt,48.13137,11.56694,Private room,,2,4,2024-10-09,0.62,1,0,4,
1160057000624935817,Zimmer in einer spezieller Lage,578410077,Kamila,,Laim,48.14119864611779,11.515656934520786,Private room,65,1,27,2024-11-24,4.18,1,53,27,
1160609940754468682,Cosy apartment for two in Munich,35863661,Claudia,,Pasing-Obermenzing,48.13857,11.46336,Entire home/apt,100,3,3,2024-12-09,0.68,1,108,3,
1160651325412919947,Wohnung Isarvorstadt-Zentrum,403692449,Benjamin,,Ludwigsvorstadt-Isarvorstadt,48.1271672,11.5586183,Entire home/apt,,2,9,2024-12-12,1.42,1,234,9,
1160697318988636354,Schöne ruhige Wohnung,568479388,Oliver,,Pasing-Obermenzing,48.172486,11.4723138,Private room,84,1,0,,,1,269,0,
1160828810621337745,Zimmer in München,566900541,Sabine,,Ludwigsvorstadt-Isarvorstadt,48.13046572819525,11.567118855360722,Private room,,1,3,2024-09-22,0.47,1,0,3,
1160907536877569841,Große Wohnung im Herzen Münchens,284566299,Friederike,,Maxvorstadt,48.15651,11.5679,Entire home/apt,150,30,0,,,1,269,0,
1160940661409316720,Schöne Wohnung /Oktoberfestnähe,15920469,Iris,,Sendling,48.110756916866926,11.54936889569398,Entire home/apt,160,7,0,,,1,260,0,
1160982765013393897,Maisonette Zimmer City,142786453,Botan,,Ludwigsvorstadt-Isarvorstadt,48.1268208,11.5560318,Private room,,1,13,2024-12-03,1.92,4,108,13,
1161299873393862466,Spacious Bright Room,578664611,Israa,,Tudering-Riem,48.13290159309089,11.705281267132282,Entire home/apt,,1,2,2024-07-09,0.31,1,84,2,
1161335253508980588,Maisonette Zimmer Relax,142786453,Botan,,Ludwigsvorstadt-Isarvorstadt,48.1268208,11.5560318,Private room,70,1,4,2024-08-03,0.61,4,196,4,
1161343457450480166,Gartenwohnung in München,70204701,Julia,,Ludwigsvorstadt-Isarvorstadt,48.12694,11.55861,Entire home/apt,111,1,6,2024-12-21,0.92,1,86,6,
1161411926765244350,Große zentrale Wohnung,233783600,Katharina,,Neuhausen-Nymphenburg,48.1561005,11.5313582,Entire home/apt,440,2,6,2024-12-01,0.92,1,254,6,
1161420222675639710,Maisonette Zimmer Novara,142786453,Botan,,Ludwigsvorstadt-Isarvorstadt,48.1268208,11.5560318,Private room,,1,22,2024-12-04,3.27,4,35,22,
1161531855890023587,Modernes Apartment in Top-Lage!,102274787,Lulezime,,Tudering-Riem,48.13191,11.69621,Private room,99,2,4,2024-12-06,0.63,1,151,4,
1161536115135461477,Helle gemütl. 3 Zi Whg. +2 Balk.,570147453,Alex,,Hadern,48.12743351341169,11.49110218339593,Entire home/apt,140,3,2,2024-09-30,0.41,1,20,2,
1161595701180002261,"Munich 2 people WG, 15 square",452057175,Yvonne,,Bogenhausen,48.1560808,11.6407166,Private room,60,1,0,,,1,269,0,
1161605558834195550,Apartment in Schwabing,34288665,Med,,Neuhausen-Nymphenburg,48.163274820396644,11.538568142223005,Entire home/apt,85,2,1,2024-08-25,0.24,2,162,1,
1161639515623358451,Modernes Apartment in München,150580750,Leon,,Neuhausen-Nymphenburg,48.15070212778149,11.535338483331486,Entire home/apt,400,1,1,2024-08-04,0.21,1,210,1,
1161678679346418252,Maisonette Wohnung in der City,578873448,Tina,,Ludwigsvorstadt-Isarvorstadt,48.13169,11.57983,Entire home/apt,171,3,5,2024-10-01,0.99,1,4,5,
1161728281232380853,"Cozy, private bedroom with special winter garden",578891870,Mustafa Emre,,Milbertshofen-Am Hart,48.17722362213104,11.567441448569298,Private room,96,1,36,2024-12-16,5.51,1,65,36,
1162117265721325528,1-Zimmer-App Zentrum München,572762587,Nadine,,Ludwigsvorstadt-Isarvorstadt,48.1365044,11.5591345,Entire home/apt,48,182,0,,,3,360,0,
1162170871690284656,Modernes Gästezimmer mit Bad Nähe Messe München,134816763,Thorsten,,Tudering-Riem,48.11094,11.69987,Private room,95,1,7,2024-09-01,1.11,1,252,7,
1162189442677980153,"Luxuswohnung
in Au-Haidhausen",578774471,Andrea,,Au-Haidhausen,48.12913,11.59371,Entire home/apt,300,3,0,,,1,362,0,
1162413990438594991,Quiet green retreat near Messe,6380027,Eszter,,Tudering-Riem,48.13829680903808,11.67914525012623,Entire home/apt,640,1,1,2024-06-21,0.16,1,85,1,
1163019612889428210,Tolles WG-Zimmer,294573211,Mouadh,,Feldmoching-Hasenbergl,48.20019895648389,11.551155962345838,Private room,47,2,8,2024-10-06,1.15,1,24,8,
1163100771377869953,Alpine & Munich skyline view apt,575151632,Stefan,,Moosach,48.18586,11.49363,Private room,64,2,5,2024-09-20,0.75,1,23,5,
1163478720878805118,Zimmer in Neubauwohnnung,207954534,Johanna,,Pasing-Obermenzing,48.14934560152689,11.466160568541039,Private room,60,1,6,2024-11-13,0.94,1,265,6,
1163479069124483774,Wohnung Schwabing West,31029536,Sonir,,Schwabing-West,48.16156534276201,11.566024711172116,Entire home/apt,214,3,11,2024-12-22,1.74,1,93,11,
1163662450063627074,Bequim in einer Ruhige Lage,342380932,Rasoul,,Schwabing-Freimann,48.1725699,11.592368,Entire home/apt,170,10,0,,,1,13,0,
1163688686188362557,Zimmer - Nähe München Zentrum,579388614,Isabel-Christin,,Aubing-Lochhausen-Langwied,48.1562,11.41895,Private room,100,1,3,2024-09-28,0.47,1,269,3,
1163692414434986677,Homely Stay Studio3 - with historical mural,180080792,Homely,,Obergiesing,48.11337,11.5779,Entire home/apt,86,1,2,2024-11-07,0.54,11,357,2,
1163838989559943356,1 Bedroom Apartment in the center of Munich,444858281,Thomas,,Ludwigsvorstadt-Isarvorstadt,48.1377,11.56228,Entire home/apt,154,1,5,2024-12-01,0.72,2,274,5,
1164245004632890918,ab 35 € p.P./night: Room close to Olympia/BMW/CBD,149582193,Claudia,,Milbertshofen-Am Hart,48.17823301024223,11.564329248052934,Private room,73,1,45,2024-12-21,7.03,2,12,45,
1164253693034521101,Sunny Loft in Central Munich,19299450,Su,,Schwanthalerhöhe,48.13544742865958,11.545926891879224,Entire home/apt,279,2,8,2024-09-29,1.22,1,15,8,
1164258490750285509,Apartment City Centre,120435656,Marko,,Schwabing-Freimann,48.16253592218064,11.587307363247502,Entire home/apt,280,1,0,,,1,269,0,
1164313890869405369,Room in a WG for 3 week sublet,544538165,Wasim,,Pasing-Obermenzing,48.1431815,11.4669513,Private room,,1,1,2024-06-13,0.15,1,0,1,
1164335992764828024,Loft in exklusiver Lage im Zentrum von München,367298363,Michael,,Schwabing-West,48.17258,11.56402,Entire home/apt,91,1,9,2024-12-20,2.29,1,13,9,
1164952436730836595,Lichtdurchflutete  Wohnung Nahe Deutsches Museum,2756864,Jennifer,,Au-Haidhausen,48.12606,11.59041,Entire home/apt,116,150,0,,,2,350,0,
1164987696787249499,2 Zimmer für 4 Pers. 2  Doppelbetten eigenes Bad,124043609,Maik Jürgen,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0821672134868,11.530521224053063,Private room,333,1,1,2024-06-21,0.16,1,89,1,
1165025733914732117,Little München central,351702421,Natalia,,Altstadt-Lehel,48.1358195,11.5789749,Private room,67,1,21,2024-11-11,3.01,1,62,21,
1165102599140655420,Ruhig aber zentral,577023499,Nina,,Laim,48.13445293022236,11.517231915384405,Private room,,1,6,2024-09-28,0.94,1,171,6,
1165138178044579746,Dachterassen Maisonette Wohnung,6767232,Eva,,Sendling,48.121057434939985,11.545383536645948,Entire home/apt,245,3,1,2024-08-27,0.24,2,85,1,
1165342634323493132,Stilvolles Apartment am Isartor / Super Zentral,574421516,Marc,,Ludwigsvorstadt-Isarvorstadt,48.1336022,11.5811365,Entire home/apt,129,4,6,2024-12-12,1.34,1,14,6,
1165390702992899287,Wohnung in München,579817426,Mandina,,Bogenhausen,48.13841709725406,11.615495460692827,Entire home/apt,400,3,1,2024-06-21,0.16,1,269,1,
1165602096837509483,Minimalistische moderne Wohnung,579866177,Clarissa Naa Lamiley,,Schwabing-West,48.174,11.57332,Entire home/apt,95,1,9,2024-10-06,1.41,1,78,9,
1165741258153335488,2 Bright rooms in spacious flat,62220478,Hetty,,Ludwigsvorstadt-Isarvorstadt,48.137596834264706,11.555350034559547,Entire home/apt,,1,0,,,3,0,0,
1165779028569066153,SweetHome,396435704,Kaibinuer,,Aubing-Lochhausen-Langwied,48.13918,11.42028,Entire home/apt,300,1,10,2024-12-17,2.13,2,260,10,
1165851677364302499,Zimmer in München - Bogenhausen,579779214,Ineke,,Bogenhausen,48.14979,11.6095,Private room,30,30,0,,,1,48,0,
1165995592548515832,Wohnung vermieten münchen,579975374,Yasir,,Sendling,48.11547,11.54766,Entire home/apt,95,3,2,2024-11-07,0.75,1,265,2,
1166039375404919535,Zauberhafte Souterrainwohnung,13884173,Julia,,Pasing-Obermenzing,48.164857838464634,11.485498231861607,Entire home/apt,70,2,6,2024-10-06,0.95,1,266,6,
1166356705680061785,Villa Kunterbunt,47624647,Gina,,Tudering-Riem,48.10327050005026,11.693631336092949,Entire home/apt,200,2,9,2024-11-18,1.70,1,73,9,
1166366904383179268,Sua casa em Munique!,580079029,Jamile,,Sendling,48.109855771131265,11.539271123152522,Entire home/apt,179,4,13,2024-10-13,2.04,1,24,13,
1166522433563880575,Apartment with Easy Connectivity,580112287,Wen-Ting,,Moosach,48.180887878343334,11.509078049618907,Entire home/apt,70,107,0,,,1,173,0,
1166526315748618696,Zimmer nähe Hauptbahnhof,150565280,Tobias,,Schwanthalerhöhe,48.14094072797261,11.54036827341202,Private room,,1,1,2024-06-10,0.15,1,1,1,
1166555438436467358,"2 Zimmer Wohnung, frisch renoviert",11321798,Runo,,Feldmoching-Hasenbergl,48.20793876890247,11.542504951357841,Entire home/apt,100,30,0,,,1,360,0,
1166597075613459064,Moderner Altbau-Traum,7908840,Zarah,,Sendling,48.107512503414284,11.537857936677865,Entire home/apt,,3,4,2024-08-26,0.78,1,0,4,
1166626527388088751,New Munich Center,580145428,Wendel,,Milbertshofen-Am Hart,48.18235126106043,11.570514495902373,Entire home/apt,144,1,0,,,1,89,0,
1166690325860078125,Gemütliches Privatzimmer,580117007,Thi Hai Linh,,Sendling,48.11064459465649,11.551666036248207,Private room,56,1,26,2024-11-14,3.98,1,365,26,
1166703319106212748,Schönes Business Apartment,24537815,Heidi,,Bogenhausen,48.147758292604586,11.604017200146489,Entire home/apt,111,14,0,,,1,89,0,
1166780996619138522,Central Apartment - Oktoberfest,10654428,José Manuel,,Ludwigsvorstadt-Isarvorstadt,48.129928501572785,11.561888485507323,Entire home/apt,,1,0,,,1,16,0,
1167229559046949130,Novitel Trudering Apartments,488088569,Elisabeth,,Tudering-Riem,48.13565999999999,11.66815,Entire home/apt,,1,1,2024-07-31,0.20,4,288,1,
1167247747569310002,Green and quiet getaway in Munich,36977091,Laura,,Tudering-Riem,48.11737,11.69665,Entire home/apt,299,3,4,2024-11-03,0.78,2,188,4,
1167282133391760479,Moderne 2-Zimmer-Wohnung,452837948,Yvonne,,Au-Haidhausen,48.1355735159842,11.607767159658998,Entire home/apt,,2,7,2024-09-01,1.07,1,0,7,
